Cruise,Station,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth at Start Position [m],CTD File,CTD File Flag,Niskin/Bottle Position,Niskin Flag,CTD Bottle Closure Time [UTC],CTD Pressure [db],CTD Pressure Flag,CTD Depth [m],CTD Latitude [deg],CTD Longitude [deg],CTD Temperature 1 [deg C],CTD Temperature 1 Flag,CTD Temperature 2 [deg C],CTD Temperature 2 Flag,CTD Conductivity 1 [S/m],CTD Conductivity 1 Flag,CTD Conductivity 2 [S/m],CTD Conductivity 2 Flag,CTD Salinity 1 [psu],CTD Salinity 2 [psu],CTD Oxygen [mL/L],CTD Oxygen Flag,CTD Oxygen Saturation [mL/L],CTD Fluorescence [mg/m^3],CTD Fluorescence Flag,CTD Beam Attenuation [1/m],CTD Beam Transmission [%],CTD Transmissometer Flag,CTD pH,CTD pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Replicate Flag,Discrete Chlorophyll [ug/L],Discrete Phaeopigment [ug/L],Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Replicate Flag,Discrete Phosphate [uM],Discrete Silicate [uM],Discrete Nitrate [uM],Discrete Nitrite [uM],Discrete Ammonium [uM],Discrete Nutrients Flag,Discrete Nutrients Replicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Replicate Flag,Discrete Alkalinity [umol/kg],Discrete Alkalinity Flag,Discrete Alkalinity Replicate Flag,Discrete DIC [umol/kg],Discrete DIC Flag,Discrete DIC Replicate Flag,Discrete pCO2 [uatm],pCO2 Analysis Temp [deg C],Discrete pCO2 Flag,Discrete pCO2 Replicate Flag,Discrete pH [Total scale],pH Analysis Temp [deg C],Discrete pH Flag,Discrete pH Replicate Flag,Calculated Alkalinity [umol/kg],Calculated DIC [umol/kg],Calculated pCO2 [uatm],Calculated pH,Calculated CO2aq [umol/kg],Calculated bicarb [umol/kg],Calculated CO3 [umol/kg],Calculated Omega-C,Calculated Omega-A
E1506A,CE01,CE01ISSM-00003,44.65917,-124.0935,2015-06-03T17:38:41.000Z,1,*0000000000000100,-9999999,E1506Acast01,*0000000000000100,5,*0000000000000100,2015-06-03T11:20:11.000Z,1.97,*0000000000000100,1.96,44.65938,-124.09306,12.0787,*0000000000000100,-9999999,*0000000000100000,3.8015,*0000000000000100,-9999999,*0000000000000100,32.9990,-9999999,-9999999,*0000000000000100,6.12,-9999999,*0000000010000100,-9999999,-9999999,*0000000000100000,-9999999,-9999999,-9999999,-9999999,-9999999,14.123,5.134,-9999999,*0000000000000101,*0000000000001000,2.198,47.386,28.067,0.249,1.119,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
E1506A,CE01,CE01ISSM-00003,44.65917,-124.0935,2015-06-03T17:38:41.000Z,1,*0000000000000100,-9999999,E1506Acast01,*0000000000000100,6,*0000000000000100,2015-06-03T11:20:23.000Z,1.95,*0000000000000100,1.94,44.65939,-124.09304,11.9560,*0000000000000100,-9999999,*0000000000100000,3.7914,*0000000000000100,-9999999,*0000000000000100,33.0101,-9999999,-9999999,*0000000010000100,6.13,-9999999,*0000000000000100,-9999999,-9999999,*0000000000100000,-9999999,-9999999,9.526,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
E1506A,CE02,CE05MOAS-GL327-00001 and CE05MOAS-GL312-00002,44.6485,-124.29983,2015-06-03T22:04:14.000Z,2,*0000000000000100,-9999999,E1506Acast02,*0000000000000100,1,*0000000000000100,2015-06-03T15:44:48.000Z,81.40,*0000000000000100,80.72,44.64784,-124.30004,7.5655,*0000000000000100,-9999999,*0000000000100000,3.4836,*0000000010000100,-9999999,*0000000010000100,33.9059,-9999999,-9999999,*0000000010000100,6.71,-9999999,*0000000000000100,-9999999,-9999999,*0000000000100000,-9999999,-9999999,1.895,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,*0000000000000011,*0000000000001000,1.083,11.599,6.912,0.161,0.358,*0000000000000100,*0000000000001000,-9999999,*0000000000000011,*0000000000000100,-9999999,-9999999,-9999999,2059.27,*0000000000000101,*0000000000000100,366.62,22.9,*0000000000000101,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2224.29,-9999999,-9999999,8.063,17.58,1922.03,119.66,2.78,1.798
E1506A,CE02,CE05MOAS-GL327-00001 and CE05MOAS-GL312-00002,44.6485,-124.29983,2015-06-03T22:04:14.000Z,2,*0000000000000100,-9999999,E1506Acast02,*0000000000000100,1,*0000000000000100,2015-06-03T15:44:48.000Z,81.40,*0000000000000100,80.72,44.64784,-124.30004,7.5655,*0000000000000100,-9999999,*0000000000100000,3.4836,*0000000000000100,-9999999,*0000000000000100,33.9059,-9999999,-9999999,*0000000000000100,6.71,-9999999,*0000000010000100,-9999999,-9999999,*0000000000100000,-9999999,-9999999,-9999999,-9999999,-9999999,0.575,1.525,-9999999,*0000000000000101,*0000000000001000,0.992,11.711,6.824,0.155,0.307,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
E1506A,CE02,CE05MOAS-GL327-00001 and CE05MOAS-GL312-00002,44.6485,-124.29983,2015-06-03T22:04:14.000Z,2,*0000000000000100,-9999999,E1506Acast02,*0000000000000100,2,*0000000000000100,2015-06-03T15:45:10.000Z,81.46,*0000000000000100,80.79,44.64778,-124.30006,7.5628,*0000000000000100,-9999999,*0000000000100000,3.4833,*0000000000000100,-9999999,*0000000000000100,33.9059,-9999999,-9999999,*0000000010000100,6.71,-9999999,*0000000000000100,-9999999,-9999999,*0000000000100000,-9999999,-9999999,-9999999,*0000000000000011,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
E1506A,CE02,CE05MOAS-GL327-00001 and CE05MOAS-GL312-00002,44.6485,-124.29983,2015-06-03T22:04:14.000Z,2,*0000000000000100,-9999999,E1506Acast02,*0000000000000100,3,*0000000000000100,2015-06-03T15:48:06.000Z,8.03,*0000000000000100,7.97,44.64733,-124.30010,9.7042,*0000000000000100,-9999999,*0000000000100000,3.5354,*0000000010000100,-9999999,*0000000010000100,32.4757,-9999999,-9999999,*0000000010000100,6.46,-9999999,*0000000010000100,-9999999,-9999999,*0000000000100000,-9999999,-9999999,6.063,*0000000000000100,*0000000000000100,19.541,7.935,-9999999,*0000000000000101,*0000000000001000,0.326,1.309,0.180,0.084,1.489,*0000000000000100,*0000000000001000,-9999999,*0000000000000011,*0000000000000100,-9999999,-9999999,-9999999,1875.31,*0000000000000101,*0000000000000100,211.70,22.9,*0000000000000101,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2128.49,-9999999,-9999999,8.255,9.52,1693.49,172.31,4.053,2.631
E1506A,CE02,CE05MOAS-GL327-00001 and CE05MOAS-GL312-00002,44.6485,-124.29983,2015-06-03T22:04:14.000Z,2,*0000000000000100,-9999999,E1506Acast02,*0000000000000100,3,*0000000000000100,2015-06-03T15:48:06.000Z,8.03,*0000000000000100,7.97,44.64733,-124.30010,9.7042,*0000000000000100,-9999999,*0000000000100000,3.5354,*0000000000000100,-9999999,*0000000000000100,32.4757,-9999999,-9999999,*0000000000000100,6.46,-9999999,*0000000010000100,-9999999,-9999999,*0000000000100000,-9999999,-9999999,-9999999,-9999999,-9999999,21.250,6.467,-9999999,*0000000000000101,*0000000000001000,0.359,1.102,0.237,0.050,0.642,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
E1506A,CE02,CE05MOAS-GL327-00001 and CE05MOAS-GL312-00002,44.64850,-124.29983,2015-06-03T22:04:14.000Z,2,*0000000000000100,-9999999,E1506Acast02,*0000000000000100,4,*0000000000000100,2015-06-03T15:48:23.000Z,8.02,*0000000000000100,7.95,44.64726,-124.30012,9.8094,*0000000000000100,-9999999,*0000000000100000,3.5418,*0000000000000100,-9999999,*0000000000000100,32.4467,-9999999,-9999999,*0000000010000100,6.45,-9999999,*0000000000000100,-9999999,-9999999,*0000000000100000,-9999999,-9999999,6.517,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
E1506A,CE02,CE05MOAS-GL327-00001 and CE05MOAS-GL312-00002,44.64850,-124.29983,2015-06-03T22:04:14.000Z,2,*0000000000000100,-9999999,E1506Acast02,*0000000000000100,5,*0000000000000100,2015-06-03T15:49:08.000Z,1.96,*0000000000000100,1.95,44.64711,-124.30018,12.8235,*0000000000000100,-9999999,*0000000000100000,3.7087,*0000000010000100,-9999999,*0000000010000100,31.4742,-9999999,-9999999,*0000000010000100,6.08,-9999999,*0000000010000100,-9999999,-9999999,*0000000000100000,-9999999,-9999999,7.841,*0000000000000100,*0000000000000100,4.454,1.813,-9999999,*0000000000000101,*0000000000001000,0.221,0.895,0.081,0.039,0.219,*0000000000000100,*0000000000001000,-9999999,*0000000000000011,*0000000000000100,-9999999,-9999999,-9999999,1854.11,*0000000000000101,*0000000000000100,268.40,23.0,*0000000000000101,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2075.33,-9999999,-9999999,8.163,10.96,1690.15,153,3.637,2.374
E1506A,CE02,CE05MOAS-GL327-00001 and CE05MOAS-GL312-00002,44.64850,-124.29983,2015-06-03T22:04:14.000Z,2,*0000000000000100,-9999999,E1506Acast02,*0000000000000100,5,*0000000000000100,2015-06-03T15:49:08.000Z,1.96,*0000000000000100,1.95,44.64711,-124.30018,12.8235,*0000000000000100,-9999999,*0000000000100000,3.7087,*0000000000000100,-9999999,*0000000000000100,31.4742,-9999999,-9999999,*0000000000000100,6.08,-9999999,*0000000010000100,-9999999,-9999999,*0000000000100000,-9999999,-9999999,-9999999,-9999999,-9999999,4.467,1.988,-9999999,*0000000000000101,*0000000000001000,0.159,1.007,0.001,0.065,0.292,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
E1506A,CE02,CE05MOAS-GL327-00001 and CE05MOAS-GL312-00002,44.64850,-124.29983,2015-06-03T22:04:14.000Z,2,*0000000000000100,-9999999,E1506Acast02,*0000000000000100,6,*0000000000000100,2015-06-03T15:49:26.000Z,1.90,*0000000000000100,1.89,44.64705,-124.30022,12.9958,*0000000000000100,-9999999,*0000000000100000,3.7158,*0000000000000100,-9999999,*0000000000000100,31.3975,-9999999,-9999999,*0000000010000100,6.06,-9999999,*0000000000000100,-9999999,-9999999,*0000000000100000,-9999999,-9999999,8.539,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
