Cruise,Station,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth at Start Position [m],CTD File,CTD File Flag,Niskin/Bottle Position,Niskin Flag,CTD Bottle Closure Time [UTC],CTD Pressure [db],CTD Pressure Flag,CTD Depth [m],CTD Latitude [deg],CTD Longitude [deg],CTD Temperature 1 [deg C],CTD Temperature 1 Flag,CTD Temperature 2 [deg C],CTD Temperature 2 Flag,CTD Conductivity 1 [S/m],CTD Conductivity 1 Flag,CTD Conductivity 2 [S/m],CTD Conductivity 2 Flag,CTD Salinity 1 [psu],CTD Salinity 2 [psu],CTD Oxygen [mL/L],CTD Oxygen Flag,CTD Oxygen Saturation [mL/L],CTD Fluorescence [mg/m^3],CTD Fluorescence Flag,CTD Beam Attenuation [1/m],CTD Beam Transmission [%],CTD Transmissometer Flag,CTD pH,CTD pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Replicate Flag,Discrete Chlorophyll [ug/L],Discrete Phaeopigment [ug/L],Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Replicate Flag,Discrete Phosphate [uM],Discrete Silicate [uM],Discrete Nitrate [uM],Discrete Nitrite [uM],Discrete Ammonium [uM],Discrete Nutrients Flag,Discrete Nutrients Replicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Replicate Flag,Discrete Alkalinity [umol/kg],Discrete Alkalinity Flag,Discrete Alkalinity Replicate Flag,Discrete DIC [umol/kg],Discrete DIC Flag,Discrete DIC Replicate Flag,Discrete pCO2 [uatm],pCO2 Analysis Temp [deg C],Discrete pCO2 Flag,Discrete pCO2 Replicate Flag,Discrete pH [Total scale],pH Analysis Temp [deg C],Discrete pH Flag,Discrete pH Replicate Flag,Calculated Alkalinity [umol/kg],Calculated DIC [umol/kg],Calculated pCO2 [uatm],Calculated pH,Calculated CO2aq [umol/kg],Calculated bicarb [umol/kg],Calculated CO3 [umol/kg],Calculated Omega-C,Calculated Omega-A
TN394,CE02,CE05MOAS-GL382-00009 and CE05MOAS-GL320-00008,44.63467,-124.29767,2021-09-09T18:14:48.000Z,1,*0000000000000100,83,TN394_CTD_01,*0000000000000100,1,*0000000000000100,2021-09-09T18:23:13.000Z,75.53,*0000000000000100,74.90,44.63462,-124.29770,7.6443,*0000000000000100,7.6464,*0000000000000100,3.4895,*0000000010000100,3.4897,*0000000010000100,33.8962,33.8962,0.2954,*0000000010000100,6.7011,2.5300,*0000000010000100,0.1377,96.62,*0000000000000100,7.282,*0000000000010001,0.316,*0000000000000100,*0000000000001000,0.2466,0.7595,1.2184,*0000000000000100,*0000000000001000,2.6302,56.2164,26.5107,0.1297,0.1223,*0000000000000100,*0000000000001000,-9999999,*0000000000000011,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN394,CE02,CE05MOAS-GL382-00009 and CE05MOAS-GL320-00008,44.63467,-124.29767,2021-09-09T18:14:48.000Z,1,*0000000000000100,83,TN394_CTD_01,*0000000000000100,1,*0000000000000100,2021-09-09T18:23:13.000Z,75.53,*0000000000000100,74.90,44.63462,-124.29770,7.6443,*0000000000000100,7.6464,*0000000000000100,3.4895,*0000000000000100,3.4897,*0000000000000100,33.8962,33.8962,0.2954,*0000000010000100,6.7011,2.5300,*0000000010000100,0.1377,96.62,*0000000000000100,7.282,*0000000000010001,0.435,*0000000000000100,*0000000000001000,0.2528,0.7384,1.2273,*0000000000000100,*0000000000001000,3.1945,70.2993,33.9268,0.1082,0.0682,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN394,CE02,CE05MOAS-GL382-00009 and CE05MOAS-GL320-00008,44.63467,-124.29767,2021-09-09T18:14:48.000Z,1,*0000000000000100,83,TN394_CTD_01,*0000000000000100,3,*0000000000000100,2021-09-09T18:27:48.000Z,8.25,*0000000000000100,8.19,44.63460,-124.29768,10.1671,*0000000000000100,10.1614,*0000000000000100,3.6291,*0000000010000100,3.6292,*0000000010000100,33.0078,33.0138,6.3667,*0000000010000100,6.3727,75.5310,*0000000010000100,2.0117,60.48,*0000000000000100,6.270,*0000000000010001,5.996,*0000000000000100,*0000000000001000,25.7354,2.1246,1.8231,*0000000000000100,*0000000000001000,1.2612,10.9273,10.6243,0.1049,0.3527,*0000000000000100,*0000000000001000,-9999999,*0000000000000011,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN394,CE02,CE05MOAS-GL382-00009 and CE05MOAS-GL320-00008,44.63467,-124.29767,2021-09-09T18:14:48.000Z,1,*0000000000000100,83,TN394_CTD_01,*0000000000000100,3,*0000000000000100,2021-09-09T18:27:48.000Z,8.25,*0000000000000100,8.19,44.63460,-124.29768,10.1671,*0000000000000100,10.1614,*0000000000000100,3.6291,*0000000000000100,3.6292,*0000000000000100,33.0078,33.0138,6.3667,*0000000010000100,6.3727,75.5310,*0000000010000100,2.0117,60.48,*0000000000000100,6.270,*0000000000010001,5.965,*0000000000000100,*0000000000001000,26.8601,1.7793,1.8356,*0000000000000100,*0000000000001000,1.2604,9.9949,10.4983,0.1141,0.3307,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN394,CE02,CE05MOAS-GL382-00009 and CE05MOAS-GL320-00008,44.63467,-124.29767,2021-09-09T18:14:48.000Z,1,*0000000000000100,83,TN394_CTD_01,*0000000000000100,5,*0000000000000100,2021-09-09T18:28:51.000Z,2.74,*0000000000000100,2.72,44.63460,-124.29768,11.2729,*0000000000000100,11.3077,*0000000000000100,3.7126,*0000000010000100,3.7162,*0000000010000100,32.8468,32.8509,8.5423,*0000000010000100,6.2293,88.9790,*0000000010000100,2.6152,52.01,*0000000000000100,6.247,*0000000000010001,8.700,*0000000000000100,*0000000000001000,29.4844,3.6088,1.7938,*0000000000000100,*0000000000001000,0.5885,2.3902,0.9537,0.0618,0.1908,*0000000000000100,*0000000000001000,-9999999,*0000000000000011,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN394,CE02,CE05MOAS-GL382-00009 and CE05MOAS-GL320-00008,44.63467,-124.29767,2021-09-09T18:14:48.000Z,1,*0000000000000100,83,TN394_CTD_01,*0000000000000100,5,*0000000000000100,2021-09-09T18:28:51.000Z,2.74,*0000000000000100,2.72,44.63460,-124.29768,11.2729,*0000000000000100,11.3077,*0000000000000100,3.7126,*0000000000000100,3.7162,*0000000000000100,32.8468,32.8509,8.5423,*0000000010000100,6.2293,88.9790,*0000000010000100,2.6152,52.01,*0000000000000100,6.247,*0000000000010001,8.823,*0000000000000100,*0000000000001000,30.9840,3.8908,1.7916,*0000000000000100,*0000000000001000,0.5951,4.2380,0.9570,0.0556,0.1902,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN394,CE07,CE07SHSM-00013,46.98850,-124.57150,2021-09-11T17:15:13.000Z,3,*0000000000000100,89,TN394_CTD_03,*0000000000000100,1,*0000000000000100,2021-09-11T17:20:28.000Z,83.26,*0000000000000100,82.55,46.98844,-124.57142,7.5041,*0000000000000100,7.5054,*0000000000000100,3.4736,*0000000010000100,3.4736,*0000000010000100,33.8568,33.8557,0.2646,*0000000010000100,6.7242,3.4681,*0000000010000100,0.3196,92.32,*0000000000000100,7.416,*0000000010000100,0.261,*0000000000000100,*0000000000001000,0.8110,1.5683,1.3037,*0000000000000100,*0000000000001000,3.3036,70.6627,32.8838,0.0715,0.0890,*0000000000000100,*0000000000001000,-9999999,*0000000000000011,*0000000000000100,-9999999,-9999999,-9999999,2303.85,*0000000000000101,*0000000000000100,1674.46,20.9,*0000000000000101,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2274.74,-9999999,-9999999,7.456,80.46,2189.61,33.78,0.773,0.5
TN394,CE07,CE07SHSM-00013,46.98850,-124.57150,2021-09-11T17:15:13.000Z,3,*0000000000000100,89,TN394_CTD_03,*0000000000000100,1,*0000000000000100,2021-09-11T17:20:28.000Z,83.26,*0000000000000100,82.55,46.98844,-124.57142,7.5041,*0000000000000100,7.5054,*0000000000000100,3.4736,*0000000000000100,3.4736,*0000000000000100,33.8568,33.8557,0.2646,*0000000010000100,6.7242,3.4681,*0000000010000100,0.3196,92.32,*0000000000000100,7.416,*0000000000000100,0.259,*0000000000000100,*0000000000001000,0.6444,1.3452,1.2886,*0000000000000100,*0000000000001000,3.2549,74.1775,32.7193,0.0602,0.0777,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN394,CE07,CE07SHSM-00013,46.98850,-124.57150,2021-09-11T17:15:13.000Z,3,*0000000000000100,89,TN394_CTD_03,*0000000000000100,3,*0000000000000100,2021-09-11T17:24:00.000Z,8.07,*0000000000000100,8.01,46.98844,-124.57144,13.9929,*0000000000000100,13.9458,*0000000000000100,3.9035,*0000000010000100,3.9006,*0000000010000100,32.3105,32.3233,7.3294,*0000000010000100,5.9062,48.6207,*0000000010000100,1.7431,64.68,*0000000000000100,8.119,*0000000010000100,6.998,*0000000000000100,*0000000000001000,7.0177,1.1887,1.7619,*0000000000000100,*0000000000001000,0.8253,12.3871,6.0687,0.0750,0.3076,*0000000000000100,*0000000000001000,-9999999,*0000000000000011,*0000000000000100,-9999999,-9999999,-9999999,2016.62,*0000000000000101,*0000000000000100,436.35,20.8,*0000000000000101,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2185.22,-9999999,-9999999,7.999,17.11,1875.57,123.93,2.92,1.911
TN394,CE07,CE07SHSM-00013,46.98850,-124.57150,2021-09-11T17:15:13.000Z,3,*0000000000000100,89,TN394_CTD_03,*0000000000000100,3,*0000000000000100,2021-09-11T17:24:00.000Z,8.07,*0000000000000100,8.01,46.98844,-124.57144,13.9929,*0000000000000100,13.9458,*0000000000000100,3.9035,*0000000000000100,3.9006,*0000000000000100,32.3105,32.3233,7.3294,*0000000010000100,5.9062,48.6207,*0000000010000100,1.7431,64.68,*0000000000000100,8.119,*0000000000000100,7.010,*0000000000000100,*0000000000001000,5.8721,1.4991,1.7098,*0000000000000100,*0000000000001000,0.5936,8.4895,3.7278,0.0432,0.2749,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
